edit_label,rule_type,kind,forms,first_cycle,last_cycle,n_cycles_observed,n_expression_changes
ffiec031_R2500.1319,quality,compound,031,2001-12-31,2026-06-30,30,7
ffiec031_R2500.2235,validity,value_domain,031,2001-12-31,2026-06-30,30,7
ffiec031_R2500.2327,quality,compound,031,2001-12-31,2026-06-30,30,6
ffiec031_R2505.2336,quality,compound,031,2001-12-31,2026-06-30,30,6
ffiec031_R2522.2341,quality,complex,031,2001-12-31,2026-06-30,30,5
ffiec031_R2530.1226,validity,compound,031,2001-12-31,2026-06-30,30,7
ffiec031_R2530.2254,validity,value_domain,031,2001-12-31,2026-06-30,30,7
ffiec031_R2532.2342,quality,complex,031,2001-12-31,2026-06-30,30,5
ffiec031_R2534.2323,quality,complex,031,2001-12-31,2026-06-30,30,5
ffiec031_R2550.1227,validity,compound,031,2001-12-31,2026-06-30,30,9
ffiec031_R2550.2255,validity,value_domain,031,2001-12-31,2026-06-30,30,9
ffiec031_R2564.2338,quality,compound,031,2001-12-31,2010-12-31,10,2
ffiec031_R2570.1246,validity,compound,031,2001-12-31,2026-06-30,30,8
ffiec031_R2570.2274,validity,value_domain,031,2001-12-31,2026-06-30,30,8
ffiec031_R2594.2339,quality,compound,031,2001-12-31,2026-06-30,30,5
ffiec031_R2600.2346,quality,compound,031,2001-12-31,2026-06-30,30,5
ffiec031_R2605.2348,quality,compound,031,2001-12-31,2026-06-30,30,5
ffiec031_R2607.1346,quality,value_domain,031,2001-12-31,2004-12-31,4,0
ffiec031_R2610.1247,validity,bound,031,2001-12-31,2026-06-30,30,1
ffiec031_R2610.2275,validity,bound,031,2001-12-31,2026-06-30,30,1
ffiec031_R2630.1255,validity,bound,031,2001-12-31,2026-06-30,30,0
ffiec031_R2630.2283,validity,bound,031,2001-12-31,2026-06-30,30,0
ffiec031_R2650.1258,validity,bound,031,2001-12-31,2026-06-30,30,3
ffiec031_R2650.2286,validity,bound,031,2001-12-31,2026-06-30,30,3
ffiec031_R2670.1260,validity,bound,031,2001-12-31,2026-06-30,30,3
ffiec031_R2670.2288,validity,bound,031,2001-12-31,2026-06-30,30,3
ffiec031_R2810.1352,quality,function,031,2001-12-31,2007-12-31,7,1
ffiec031_R2810.2375,quality,function,031,2001-12-31,2008-12-31,8,2
ffiec031_R2830.1358,quality,function,031,2001-12-31,2007-12-31,7,1
ffiec031_R2830.2381,quality,function,031,2001-12-31,2007-12-31,7,1
ffiec031_R3000.1265,validity,bound,031,2001-12-31,2026-06-30,30,5
ffiec031_R3010.2289,validity,compound,031,2001-12-31,2026-06-30,30,5
ffiec031_R3010.2385,quality,complex,031,2001-12-31,2026-06-30,30,3
ffiec031_R3020.1266,validity,bound,031,2001-12-31,2026-06-30,30,0
ffiec031_R3020.2386,quality,bound,031,2001-12-31,2010-12-31,10,0
ffiec031_R3040.1267,validity,bound,031,2001-12-31,2026-06-30,30,0
ffiec031_R3060.1268,validity,bound,031,2001-12-31,2026-06-30,30,0
ffiec031_R3060.2394,quality,compound,031,2001-12-31,2026-06-30,30,4
ffiec031_R3070.2396,quality,compound,031,2001-12-31,2026-06-30,30,6
ffiec031_R3080.1269,validity,bound,031,2001-12-31,2026-06-30,30,0
ffiec031_R3080.2398,quality,complex,031,2001-12-31,2026-06-30,30,5
ffiec031_R3090.2290,validity,compound,031,2001-12-31,2026-06-30,30,4
ffiec031_R3100.1270,validity,bound,031,2001-12-31,2026-06-30,30,0
ffiec031_R3100.2400,quality,value_domain,031,2001-12-31,2004-12-31,4,0
ffiec031_R3120.1271,validity,bound,031,2001-12-31,2026-06-30,30,0
ffiec031_R3120.2404,quality,complex,031,2001-12-31,2026-06-30,30,5
ffiec031_R3130.2410,quality,complex,031,2001-12-31,2026-06-30,30,6
ffiec031_R3140.1272,validity,bound,031,2001-12-31,2026-06-30,30,0
ffiec031_R3160.1273,validity,bound,031,2001-12-31,2026-06-30,30,0
ffiec031_R3180.1274,validity,bound,031,2001-12-31,2026-06-30,30,1
ffiec031_R3200.1275,validity,bound,031,2001-12-31,2026-06-30,30,0
ffiec031_R3200.1391,quality,complex,031,2001-12-31,2026-06-30,30,3
ffiec031_R3220.1276,validity,bound,031,2001-12-31,2026-06-30,30,0
ffiec031_R3230.2291,validity,compound,031,2001-12-31,2026-06-30,30,5
ffiec031_R3240.1261,validity,bound,031,2001-12-31,2023-12-31,23,2
ffiec031_R3250.2292,validity,compound,031,2001-12-31,2026-06-30,30,5
ffiec031_R3260.1277,validity,bound,031,2001-12-31,2026-06-30,30,1
ffiec031_R3280.1279,quality,bound,031,2001-12-31,2026-06-30,30,0
ffiec031_R3300.1263,validity,compound,031,2001-12-31,2026-06-30,30,4
ffiec031_R3300.2294,validity,compound,031,2001-12-31,2026-06-30,30,4
ffiec031_R3320.1264,validity,compound,031,2001-12-31,2012-12-31,12,4
ffiec031_R3340.1280,validity,compound,031,2001-12-31,2026-06-30,30,7
ffiec031_R3340.2295,validity,compound,031,2001-12-31,2026-06-30,30,8
ffiec031_R3380.1282,validity,bound,031,2001-12-31,2010-12-31,10,1
ffiec031_R3380.2297,validity,bound,031,2001-12-31,2010-12-31,10,1
ffiec031_R3400.1289,validity,bound,031,2001-12-31,2026-06-30,30,0
ffiec031_R3400.2304,validity,bound,031,2001-12-31,2026-06-30,30,0
ffiec031_R3420.1291,validity,bound,031,2001-12-31,2026-06-30,30,1
ffiec031_R3420.2306,validity,bound,031,2001-12-31,2026-06-30,30,1
ffiec031_R3430.1399,quality,compound,031,2001-12-31,2002-12-31,2,0
ffiec031_R3430.2419,quality,compound,031,2001-12-31,2002-12-31,2,0
ffiec031_R3460.2309,validity,bound,031,2001-12-31,2026-06-30,30,0
ffiec031_R3480.1296,validity,bound,031,2001-12-31,2026-06-30,30,0
ffiec031_R3480.2312,validity,bound,031,2001-12-31,2026-06-30,30,1
ffiec031_R3490.1405,quality,compound,031,2001-12-31,2026-06-30,30,6
ffiec031_R3490.2425,quality,value_domain,031,2001-12-31,2026-06-30,30,6
ffiec031_R3510.1412,quality,compound,031,2001-12-31,2026-06-30,30,4
ffiec031_R3512.1415,quality,compound,031,2001-12-31,2026-06-30,30,4
ffiec031_R3514.1417,quality,compound,031,2001-12-31,2026-06-30,30,5
ffiec031_R3570.1435,quality,complex,031,2001-12-31,2026-06-30,30,3
ffiec031_R3580.1437,quality,complex,031,2001-12-31,2026-06-30,30,3
ffiec031_R3710.1479,quality,compound,031,2001-12-31,2026-06-30,30,3
ffiec031_R3710.2467,quality,compound,031,2001-12-31,2026-06-30,30,3
ffiec031_R3800.3564,validity,bound,031,2001-12-31,2026-06-30,30,3
ffiec031_R3810.4065,quality,complex,031,2001-12-31,2001-12-31,1,0
ffiec031_R3820.3565,validity,bound,031,2001-12-31,2026-06-30,30,7
ffiec031_R3830.3014,validity,function,031,2001-12-31,2004-12-31,4,0
ffiec031_R3840.2340,quality,compound,031,2001-12-31,2013-12-31,13,2
ffiec031_R3850.3566,validity,bound,031,2001-12-31,2026-06-30,30,2
ffiec031_R3870.3613,validity,bound,031,2001-12-31,2026-06-30,30,4
ffiec031_R3912.1516,quality,inequality,031,2001-12-31,2026-06-30,30,0
ffiec031_R3912.2500,quality,inequality,031,2001-12-31,2026-06-30,30,0
ffiec031_R4000.1353,validity,compound,031,2001-12-31,2017-12-31,17,7
ffiec031_R4000.2376,validity,compound,031,2001-12-31,2026-06-30,30,8
ffiec031_R4030.1359,validity,compound,031,2001-12-31,2026-06-30,30,5
ffiec031_R4030.2382,validity,compound,031,2001-12-31,2026-06-30,30,5
ffiec031_R4070.2550,quality,complex,031,2001-12-31,2026-06-30,30,3
ffiec031_R4105.2556,quality,function,031,2001-12-31,2026-06-30,30,4
ffiec031_R4115.2561,quality,function,031,2001-12-31,2026-06-30,30,4
ffiec031_R4200.2383,validity,compound,031,2001-12-31,2026-06-30,30,4
ffiec031_R4220.2384,validity,bound,031,2001-12-31,2026-06-30,30,0
ffiec031_R4240.2390,validity,compound,031,2001-12-31,2026-06-30,30,4
ffiec031_R4260.2206,validity,compound,031,2001-12-31,2026-06-30,30,4
ffiec031_R4280.2392,validity,bound,031,2001-12-31,2026-06-30,30,0
ffiec031_R4300.2393,validity,bound,031,2001-12-31,2009-12-31,9,1
ffiec031_R4320.2395,validity,bound,031,2001-12-31,2026-06-30,30,1
ffiec031_R4340.2397,validity,bound,031,2001-12-31,2026-06-30,30,2
ffiec031_R4360.2402,validity,complex,031,2001-12-31,2009-12-31,9,0
ffiec031_R4380.2391,validity,compound,031,2001-12-31,2009-12-31,9,1
ffiec031_R4400.2401,validity,compound,031,2001-12-31,2026-06-30,30,5
ffiec031_R4420.2405,validity,bound,031,2001-12-31,2026-06-30,30,1
ffiec031_R4440.2403,validity,compound,031,2001-12-31,2009-12-31,9,1
ffiec031_R4460.2411,validity,bound,031,2001-12-31,2026-06-30,30,2
ffiec031_R4480.2406,quality,complex,031,2001-12-31,2016-12-31,16,3
ffiec031_R4480.2407,quality,complex,031,2001-12-31,2016-12-31,16,3
ffiec031_R4480.2408,quality,complex,031,2001-12-31,2016-12-31,16,3
ffiec031_R4480.2409,quality,complex,031,2001-12-31,2016-12-31,16,3
ffiec031_R4480.2412,quality,complex,031,2001-12-31,2016-12-31,16,4
ffiec031_R4490.1575,quality,complex,031,2001-12-31,2026-06-30,30,3
ffiec031_R4490.2562,quality,complex,031,2001-12-31,2026-06-30,30,4
ffiec031_R4520.1390,validity,compound,031,2001-12-31,2026-06-30,30,4
ffiec031_R4560.1392,validity,bound,031,2001-12-31,2026-06-30,30,0
ffiec031_R4560.1587,quality,complex,031,2001-12-31,2026-06-30,30,3
ffiec031_R4560.2575,quality,complex,031,2001-12-31,2017-12-31,17,3
ffiec031_R4574.1589,quality,compound,031,2001-12-31,2026-06-30,30,5
ffiec031_R4574.2577,quality,compound,031,2001-12-31,2026-06-30,30,5
ffiec031_R4584.1591,quality,compound,031,2001-12-31,2026-06-30,30,4
ffiec031_R4584.2579,quality,compound,031,2001-12-31,2026-06-30,30,4
ffiec031_R4620.1398,validity,bound,031,2001-12-31,2008-12-31,8,2
ffiec031_R4620.2418,validity,bound,031,2001-12-31,2008-12-31,8,2
ffiec031_R4630.1400,validity,compound,031,2001-12-31,2026-06-30,30,6
ffiec031_R4630.2420,validity,compound,031,2001-12-31,2026-06-30,30,6
ffiec031_R4720.1404,validity,bound,031,2001-12-31,2026-06-30,30,3
ffiec031_R4720.2424,validity,bound,031,2001-12-31,2026-06-30,30,3
ffiec031_R4730.1406,validity,compound,031,2001-12-31,2026-06-30,30,4
ffiec031_R4730.2426,validity,compound,031,2001-12-31,2026-06-30,30,4
ffiec031_R4800.1407,validity,bound,031,2001-12-31,2005-12-31,5,0
ffiec031_R4810.1408,validity,bound,031,2001-12-31,2005-12-31,5,0
ffiec031_R4820.4077,validity,bound,031,2001-12-31,2001-12-31,1,0
ffiec031_R4830.4078,validity,bound,031,2001-12-31,2001-12-31,1,0
ffiec031_R4840.1411,validity,bound,031,2001-12-31,2026-06-30,30,0
ffiec031_R4850.1413,validity,complex,031,2001-12-31,2026-06-30,30,3
ffiec031_R4860.1416,validity,complex,031,2001-12-31,2026-06-30,30,3
ffiec031_R4870.1418,validity,bound,031,2001-12-31,2026-06-30,30,1
ffiec031_R4880.1419,validity,bound,031,2001-12-31,2026-06-30,30,1
ffiec031_R4885.1420,validity,bound,031,2001-12-31,2026-06-30,30,1
ffiec031_R4890.1421,validity,bound,031,2001-12-31,2008-12-31,8,0
ffiec031_R4900.1422,validity,bound,031,2001-12-31,2008-12-31,8,0
ffiec031_R4910.1423,validity,bound,031,2001-12-31,2008-12-31,8,0
ffiec031_R4920.1424,validity,bound,031,2001-12-31,2008-12-31,8,0
ffiec031_R4930.1425,validity,bound,031,2001-12-31,2008-12-31,8,0
ffiec031_R4940.1426,validity,bound,031,2001-12-31,2008-12-31,8,0
ffiec031_R4950.1427,validity,bound,031,2001-12-31,2008-12-31,8,0
ffiec031_R4960.1430,validity,bound,031,2001-12-31,2008-12-31,8,1
ffiec031_R4970.1431,validity,bound,031,2001-12-31,2008-12-31,8,0
ffiec031_R4980.1432,validity,compound,031,2001-12-31,2008-12-31,8,1
ffiec031_R4982.1433,validity,bound,031,2001-12-31,2008-12-31,8,0
ffiec031_R5000.1609,quality,complex,031,2001-12-31,2026-06-30,30,1
ffiec031_R5000.2597,quality,complex,031,2001-12-31,2026-06-30,30,1
ffiec031_R5005.1610,quality,complex,031,2001-12-31,2026-06-30,30,3
ffiec031_R5005.2598,quality,complex,031,2001-12-31,2026-06-30,30,3
ffiec031_R5010.1611,quality,bound,031,2001-12-31,2026-06-30,30,0
ffiec031_R5010.2599,quality,bound,031,2001-12-31,2026-06-30,30,0
ffiec031_R5015.1612,quality,compound,031,2001-12-31,2026-06-30,30,3
ffiec031_R5015.2600,quality,compound,031,2001-12-31,2026-06-30,30,3
ffiec031_R5020.1436,validity,bound,031,2001-12-31,2026-06-30,30,0
ffiec031_R5030.1438,validity,bound,031,2001-12-31,2026-06-30,30,0
ffiec031_R5030.1614,quality,complex,031,2001-12-31,2026-06-30,30,3
ffiec031_R5030.2602,quality,complex,031,2001-12-31,2026-06-30,30,3
ffiec031_R5070.1625,quality,complex,031,2001-12-31,2026-06-30,30,3
ffiec031_R5070.2613,quality,complex,031,2001-12-31,2026-06-30,30,3
ffiec031_R5100.3614,validity,bound,031,2001-12-31,2026-06-30,30,0
ffiec031_R5100.3615,validity,bound,031,2001-12-31,2026-06-30,30,0
ffiec031_R5120.1580,validity,bound,031,2001-12-31,2026-06-30,30,0
ffiec031_R5120.2567,validity,bound,031,2001-12-31,2026-06-30,30,0
ffiec031_R5140.1588,validity,bound,031,2001-12-31,2026-06-30,30,2
ffiec031_R5140.2576,validity,bound,031,2001-12-31,2026-06-30,30,3
ffiec031_R5160.1590,validity,bound,031,2001-12-31,2026-06-30,30,1
ffiec031_R5160.2578,validity,bound,031,2001-12-31,2026-06-30,30,2
ffiec031_R5180.2582,validity,compound,031,2001-12-31,2001-12-31,1,0
ffiec031_R5180.4054,validity,compound,031,2001-12-31,2001-12-31,1,0
ffiec031_R5200.2587,validity,compound,031,2001-12-31,2001-12-31,1,0
ffiec031_R5200.4055,validity,compound,031,2001-12-31,2001-12-31,1,0
ffiec031_R5220.2590,validity,compound,031,2001-12-31,2001-12-31,1,0
ffiec031_R5220.4056,validity,compound,031,2001-12-31,2001-12-31,1,0
ffiec031_R5240.2593,validity,compound,031,2001-12-31,2001-12-31,1,0
ffiec031_R5240.4057,validity,compound,031,2001-12-31,2001-12-31,1,0
ffiec031_R5250.2584,validity,bound,031,2001-12-31,2001-12-31,1,0
ffiec031_R5250.4058,validity,bound,031,2001-12-31,2001-12-31,1,0
ffiec031_R5260.2583,validity,bound,031,2001-12-31,2001-12-31,1,0
ffiec031_R5260.4059,validity,bound,031,2001-12-31,2001-12-31,1,0
ffiec031_R5335.4060,quality,compound,031,2001-12-31,2001-12-31,1,0
ffiec031_R5335.4099,quality,compound,031,2001-12-31,2001-12-31,1,0
ffiec031_R5340.4061,quality,compound,031,2001-12-31,2001-12-31,1,0
ffiec031_R5340.4100,quality,compound,031,2001-12-31,2001-12-31,1,0
ffiec031_R5400.1615,validity,compound,031,2001-12-31,2017-12-31,17,4
ffiec031_R5400.2603,validity,compound,031,2001-12-31,2017-12-31,17,4
ffiec031_R5430.1616,validity,compound,031,2001-12-31,2026-06-30,30,6
ffiec031_R5430.2604,validity,compound,031,2001-12-31,2026-06-30,30,6
ffiec031_R5460.1617,validity,compound,031,2001-12-31,2008-12-31,8,1
ffiec031_R5460.2605,validity,compound,031,2001-12-31,2008-12-31,8,1
ffiec031_R5490.1618,validity,compound,031,2001-12-31,2026-06-30,30,4
ffiec031_R5490.2606,validity,compound,031,2001-12-31,2026-06-30,30,4
ffiec031_R5520.1286,quality,compound,031,2001-12-31,2001-12-31,1,0
ffiec031_R5520.2301,quality,compound,031,2001-12-31,2001-12-31,1,0
ffiec031_R5550.2614,quality,complex,031,2001-12-31,2001-12-31,1,0
ffiec031_R5550.4000,quality,complex,031,2001-12-31,2001-12-31,1,0
ffiec031_R5560.2632,quality,complex,031,2001-12-31,2001-12-31,1,0
ffiec031_R5560.4001,quality,complex,031,2001-12-31,2001-12-31,1,0
ffiec031_R5570.2650,quality,complex,031,2001-12-31,2001-12-31,1,0
ffiec031_R5570.4002,quality,complex,031,2001-12-31,2001-12-31,1,0
ffiec031_R5590.1248,quality,compound,031,2001-12-31,2001-12-31,1,0
ffiec031_R5590.2279,quality,compound,031,2001-12-31,2001-12-31,1,0
ffiec031_R5600.1251,quality,compound,031,2001-12-31,2001-12-31,1,0
ffiec031_R5600.2280,quality,compound,031,2001-12-31,2001-12-31,1,0
ffiec031_R5600.2636,validity,bound,031,2001-12-31,2026-06-30,30,2
ffiec031_R5610.1252,quality,compound,031,2001-12-31,2026-06-30,30,5
ffiec031_R5610.2281,quality,compound,031,2001-12-31,2026-06-30,30,5
ffiec031_R5620.2637,validity,bound,031,2001-12-31,2026-06-30,30,1
ffiec031_R5630.1628,quality,complex,031,2001-12-31,2026-06-30,30,6
ffiec031_R5630.2616,quality,complex,031,2001-12-31,2026-06-30,30,6
ffiec031_R5640.1651,quality,complex,031,2001-12-31,2026-06-30,30,6
ffiec031_R5640.2634,quality,complex,031,2001-12-31,2026-06-30,30,6
ffiec031_R5640.2638,validity,bound,031,2001-12-31,2026-06-30,30,1
ffiec031_R5650.1674,quality,complex,031,2001-12-31,2026-06-30,30,6
ffiec031_R5650.2652,quality,complex,031,2001-12-31,2026-06-30,30,6
ffiec031_R5660.4003,validity,bound,031,2001-12-31,2001-12-31,1,0
ffiec031_R5660.4081,quality,complex,031,2001-12-31,2001-12-31,1,0
ffiec031_R5664.1689,quality,complex,031,2001-12-31,2026-06-30,30,6
ffiec031_R5664.2689,quality,complex,031,2001-12-31,2026-06-30,30,6
ffiec031_R5680.2641,validity,bound,031,2001-12-31,2026-06-30,30,1
ffiec031_R5700.2642,validity,bound,031,2001-12-31,2026-06-30,30,2
ffiec031_R5720.1660,validity,bound,031,2001-12-31,2026-06-30,30,5
ffiec031_R5740.2643,validity,bound,031,2001-12-31,2026-06-30,30,1
ffiec031_R5760.1661,validity,bound,031,2001-12-31,2026-06-30,30,1
ffiec031_R5780.1662,validity,bound,031,2001-12-31,2026-06-30,30,1
ffiec031_R5800.1663,validity,bound,031,2001-12-31,2026-06-30,30,1
ffiec031_R5820.2644,validity,bound,031,2001-12-31,2026-06-30,30,1
ffiec031_R5840.1664,validity,bound,031,2001-12-31,2026-06-30,30,1
ffiec031_R5860.1665,validity,bound,031,2001-12-31,2026-06-30,30,1
ffiec031_R5880.1666,validity,bound,031,2001-12-31,2026-06-30,30,1
ffiec031_R5880.2645,validity,bound,031,2001-12-31,2026-06-30,30,1
ffiec031_R5900.1667,validity,bound,031,2001-12-31,2026-06-30,30,2
ffiec031_R5900.2646,validity,bound,031,2001-12-31,2026-06-30,30,2
ffiec031_R5920.1668,validity,bound,031,2001-12-31,2026-06-30,30,1
ffiec031_R5920.2647,validity,bound,031,2001-12-31,2016-12-31,16,1
ffiec031_R5940.1669,validity,bound,031,2001-12-31,2026-06-30,30,2
ffiec031_R5940.2648,validity,bound,031,2001-12-31,2026-06-30,30,2
ffiec031_R5960.2649,validity,bound,031,2001-12-31,2026-06-30,30,1
ffiec031_R5980.1670,validity,bound,031,2001-12-31,2026-06-30,30,2
ffiec031_R6000.1671,validity,bound,031,2001-12-31,2026-06-30,30,2
ffiec031_R6002.2704,quality,complex,031,2001-12-31,2007-12-31,7,1
ffiec031_R6012.2705,quality,complex,031,2001-12-31,2007-12-31,7,1
ffiec031_R6020.2615,validity,bound,031,2001-12-31,2001-12-31,1,0
ffiec031_R6020.4004,validity,bound,031,2001-12-31,2001-12-31,1,0
ffiec031_R6040.2633,validity,bound,031,2001-12-31,2001-12-31,1,0
ffiec031_R6040.4005,validity,bound,031,2001-12-31,2001-12-31,1,0
ffiec031_R6042.2708,quality,complex,031,2001-12-31,2005-12-31,5,0
ffiec031_R6050.2709,quality,complex,031,2001-12-31,2005-12-31,5,0
ffiec031_R6060.2651,validity,bound,031,2001-12-31,2001-12-31,1,0
ffiec031_R6060.2711,quality,complex,031,2001-12-31,2005-12-31,5,0
ffiec031_R6060.4006,validity,bound,031,2001-12-31,2001-12-31,1,0
ffiec031_R6080.1629,validity,bound,031,2001-12-31,2026-06-30,30,6
ffiec031_R6080.2617,validity,bound,031,2001-12-31,2026-06-30,30,3
ffiec031_R6080.2713,quality,bound,031,2001-12-31,2007-12-31,7,0
ffiec031_R6090.1708,quality,value_domain,031,2001-12-31,2004-12-31,4,0
ffiec031_R6100.1652,validity,bound,031,2001-12-31,2026-06-30,30,6
ffiec031_R6100.2635,validity,bound,031,2001-12-31,2026-06-30,30,3
ffiec031_R6120.1675,validity,bound,031,2001-12-31,2026-06-30,30,3
ffiec031_R6120.2653,validity,bound,031,2001-12-31,2026-06-30,30,3
ffiec031_R6120.2720,quality,complex,031,2001-12-31,2001-12-31,1,0
ffiec031_R6120.4009,quality,complex,031,2001-12-31,2001-12-31,1,0
ffiec031_R6120.4112,quality,complex,031,2001-12-31,2001-12-31,1,0
ffiec031_R6122.4102,quality,value_domain,031,2001-12-31,2001-12-31,1,0
ffiec031_R6130.2722,quality,identity,031,2001-12-31,2026-06-30,30,0
ffiec031_R6140.2654,validity,bound,031,2001-12-31,2001-12-31,1,0
ffiec031_R6140.4011,validity,bound,031,2001-12-31,2001-12-31,1,0
ffiec031_R6160.2668,validity,bound,031,2001-12-31,2001-12-31,1,0
ffiec031_R6160.4012,validity,bound,031,2001-12-31,2001-12-31,1,0
ffiec031_R6180.2690,validity,bound,031,2001-12-31,2001-12-31,1,0
ffiec031_R6180.4013,validity,bound,031,2001-12-31,2001-12-31,1,0
ffiec031_R6200.1677,validity,bound,031,2001-12-31,2026-06-30,30,0
ffiec031_R6200.2655,validity,bound,031,2001-12-31,2026-06-30,30,0
ffiec031_R6220.1683,validity,bound,031,2001-12-31,2026-06-30,30,0
ffiec031_R6220.2670,validity,bound,031,2001-12-31,2026-06-30,30,0
ffiec031_R6240.1691,validity,bound,031,2001-12-31,2026-06-30,30,0
ffiec031_R6240.2691,validity,bound,031,2001-12-31,2026-06-30,30,0
ffiec031_R6260.1692,validity,bound,031,2001-12-31,2026-06-30,30,1
ffiec031_R6260.2692,validity,bound,031,2001-12-31,2026-06-30,30,1
ffiec031_R6280.2657,validity,bound,031,2001-12-31,2001-12-31,1,0
ffiec031_R6280.4014,validity,bound,031,2001-12-31,2001-12-31,1,0
ffiec031_R6300.2673,validity,bound,031,2001-12-31,2001-12-31,1,0
ffiec031_R6300.4015,validity,bound,031,2001-12-31,2001-12-31,1,0
ffiec031_R6320.2694,validity,bound,031,2001-12-31,2001-12-31,1,0
ffiec031_R6320.4016,quality,bound,031,2001-12-31,2001-12-31,1,0
ffiec031_R6330.2659,validity,bound,031,2001-12-31,2026-06-30,30,0
ffiec031_R6340.2676,validity,bound,031,2001-12-31,2026-06-30,30,0
ffiec031_R6350.2696,validity,bound,031,2001-12-31,2026-06-30,30,0
ffiec031_R6360.2661,validity,bound,031,2001-12-31,2026-06-30,30,0
ffiec031_R6370.2679,validity,bound,031,2001-12-31,2026-06-30,30,0
ffiec031_R6380.2698,validity,bound,031,2001-12-31,2026-06-30,30,0
ffiec031_R6390.2663,validity,bound,031,2001-12-31,2026-06-30,30,1
ffiec031_R6400.1717,quality,compound,031,2001-12-31,2026-06-30,30,6
ffiec031_R6400.2682,validity,bound,031,2001-12-31,2026-06-30,30,1
ffiec031_R6400.2723,quality,compound,031,2001-12-31,2026-06-30,30,6
ffiec031_R6405.1718,quality,compound,031,2001-12-31,2026-06-30,30,6
ffiec031_R6405.2724,quality,compound,031,2001-12-31,2026-06-30,30,6
ffiec031_R6410.1719,quality,complex,031,2001-12-31,2002-12-31,2,0
ffiec031_R6410.2700,validity,bound,031,2001-12-31,2026-06-30,30,1
ffiec031_R6410.2725,quality,complex,031,2001-12-31,2002-12-31,2,0
ffiec031_R6415.1720,quality,complex,031,2001-12-31,2002-12-31,2,0
ffiec031_R6415.2726,quality,complex,031,2001-12-31,2002-12-31,2,0
ffiec031_R6420.2664,validity,bound,031,2001-12-31,2026-06-30,30,0
ffiec031_R6430.2684,validity,bound,031,2001-12-31,2026-06-30,30,0
ffiec031_R6440.2701,validity,bound,031,2001-12-31,2026-06-30,30,0
ffiec031_R6450.1724,quality,compound,031,2001-12-31,2001-12-31,1,0
ffiec031_R6450.2731,quality,compound,031,2001-12-31,2001-12-31,1,0
ffiec031_R6500.2739,quality,compound,031,2001-12-31,2001-12-31,1,0
ffiec031_R6510.1734,quality,compound,031,2001-12-31,2014-12-31,14,3
ffiec031_R6510.2745,quality,compound,031,2001-12-31,2014-12-31,14,3
ffiec031_R6520.2741,quality,compound,031,2001-12-31,2014-12-31,10,3
ffiec031_R6520.4019,quality,compound,031,2001-12-31,2001-12-31,1,0
